id,class_type,mel_id
coughing_batch_2_coughconcat28_data_chunk_11.wav,1,coughing_batch_2_coughconcat28_data_chunk_11.pt
coughing_batch_2_coughconcat28_data_chunk_12.wav,1,coughing_batch_2_coughconcat28_data_chunk_12.pt
coughing_batch_2_coughconcat28_data_chunk_13.wav,1,coughing_batch_2_coughconcat28_data_chunk_13.pt
coughing_batch_2_coughconcat28_data_chunk_2.wav,1,coughing_batch_2_coughconcat28_data_chunk_2.pt
coughing_batch_2_coughconcat28_data_chunk_3.wav,1,coughing_batch_2_coughconcat28_data_chunk_3.pt
coughing_batch_2_coughconcat28_data_chunk_4.wav,1,coughing_batch_2_coughconcat28_data_chunk_4.pt
coughing_batch_2_coughconcat28_data_chunk_5.wav,1,coughing_batch_2_coughconcat28_data_chunk_5.pt
coughing_batch_2_coughconcat28_data_chunk_6.wav,1,coughing_batch_2_coughconcat28_data_chunk_6.pt
coughing_batch_2_coughconcat28_data_chunk_7.wav,1,coughing_batch_2_coughconcat28_data_chunk_7.pt
coughing_batch_2_coughconcat28_data_chunk_8.wav,1,coughing_batch_2_coughconcat28_data_chunk_8.pt
coughing_batch_2_coughconcat28_data_chunk_9.wav,1,coughing_batch_2_coughconcat28_data_chunk_9.pt
coughing_batch_2_coughconcat29_data_chunk_1.wav,1,coughing_batch_2_coughconcat29_data_chunk_1.pt
coughing_batch_2_coughconcat29_data_chunk_10.wav,1,coughing_batch_2_coughconcat29_data_chunk_10.pt
coughing_batch_2_coughconcat29_data_chunk_11.wav,1,coughing_batch_2_coughconcat29_data_chunk_11.pt
coughing_batch_2_coughconcat29_data_chunk_12.wav,1,coughing_batch_2_coughconcat29_data_chunk_12.pt
coughing_batch_2_coughconcat29_data_chunk_2.wav,1,coughing_batch_2_coughconcat29_data_chunk_2.pt
coughing_batch_2_coughconcat29_data_chunk_3.wav,1,coughing_batch_2_coughconcat29_data_chunk_3.pt
coughing_batch_2_coughconcat29_data_chunk_4.wav,1,coughing_batch_2_coughconcat29_data_chunk_4.pt
coughing_batch_2_coughconcat29_data_chunk_5.wav,1,coughing_batch_2_coughconcat29_data_chunk_5.pt
coughing_batch_2_coughconcat29_data_chunk_6.wav,1,coughing_batch_2_coughconcat29_data_chunk_6.pt
coughing_batch_2_coughconcat29_data_chunk_7.wav,1,coughing_batch_2_coughconcat29_data_chunk_7.pt
coughing_batch_2_coughconcat29_data_chunk_8.wav,1,coughing_batch_2_coughconcat29_data_chunk_8.pt
coughing_batch_2_coughconcat29_data_chunk_9.wav,1,coughing_batch_2_coughconcat29_data_chunk_9.pt
coughing_batch_2_coughconcat2_data_chunk_1.wav,1,coughing_batch_2_coughconcat2_data_chunk_1.pt
coughing_batch_2_coughconcat2_data_chunk_10.wav,1,coughing_batch_2_coughconcat2_data_chunk_10.pt
coughing_batch_2_coughconcat2_data_chunk_11.wav,1,coughing_batch_2_coughconcat2_data_chunk_11.pt
coughing_batch_2_coughconcat2_data_chunk_12.wav,1,coughing_batch_2_coughconcat2_data_chunk_12.pt
coughing_batch_2_coughconcat2_data_chunk_2.wav,1,coughing_batch_2_coughconcat2_data_chunk_2.pt
coughing_batch_2_coughconcat2_data_chunk_3.wav,1,coughing_batch_2_coughconcat2_data_chunk_3.pt
coughing_batch_2_coughconcat2_data_chunk_4.wav,1,coughing_batch_2_coughconcat2_data_chunk_4.pt
coughing_batch_2_coughconcat2_data_chunk_5.wav,1,coughing_batch_2_coughconcat2_data_chunk_5.pt
coughing_batch_2_coughconcat2_data_chunk_6.wav,1,coughing_batch_2_coughconcat2_data_chunk_6.pt
coughing_batch_2_coughconcat2_data_chunk_7.wav,1,coughing_batch_2_coughconcat2_data_chunk_7.pt
coughing_batch_2_coughconcat2_data_chunk_8.wav,1,coughing_batch_2_coughconcat2_data_chunk_8.pt
coughing_batch_2_coughconcat2_data_chunk_9.wav,1,coughing_batch_2_coughconcat2_data_chunk_9.pt
coughing_batch_2_coughconcat30_data_chunk_1.wav,1,coughing_batch_2_coughconcat30_data_chunk_1.pt
coughing_batch_2_coughconcat30_data_chunk_10.wav,1,coughing_batch_2_coughconcat30_data_chunk_10.pt
coughing_batch_2_coughconcat30_data_chunk_11.wav,1,coughing_batch_2_coughconcat30_data_chunk_11.pt
coughing_batch_2_coughconcat30_data_chunk_12.wav,1,coughing_batch_2_coughconcat30_data_chunk_12.pt
coughing_batch_2_coughconcat30_data_chunk_2.wav,1,coughing_batch_2_coughconcat30_data_chunk_2.pt
coughing_batch_2_coughconcat30_data_chunk_3.wav,1,coughing_batch_2_coughconcat30_data_chunk_3.pt
coughing_batch_2_coughconcat30_data_chunk_4.wav,1,coughing_batch_2_coughconcat30_data_chunk_4.pt
coughing_batch_2_coughconcat30_data_chunk_5.wav,1,coughing_batch_2_coughconcat30_data_chunk_5.pt
coughing_batch_2_coughconcat30_data_chunk_6.wav,1,coughing_batch_2_coughconcat30_data_chunk_6.pt
coughing_batch_2_coughconcat30_data_chunk_7.wav,1,coughing_batch_2_coughconcat30_data_chunk_7.pt
coughing_batch_2_coughconcat30_data_chunk_8.wav,1,coughing_batch_2_coughconcat30_data_chunk_8.pt
coughing_batch_2_coughconcat30_data_chunk_9.wav,1,coughing_batch_2_coughconcat30_data_chunk_9.pt
coughing_batch_2_coughconcat3_data_chunk_1.wav,1,coughing_batch_2_coughconcat3_data_chunk_1.pt
coughing_batch_2_coughconcat3_data_chunk_10.wav,1,coughing_batch_2_coughconcat3_data_chunk_10.pt
coughing_batch_2_coughconcat3_data_chunk_11.wav,1,coughing_batch_2_coughconcat3_data_chunk_11.pt
coughing_batch_2_coughconcat3_data_chunk_12.wav,1,coughing_batch_2_coughconcat3_data_chunk_12.pt
coughing_batch_2_coughconcat3_data_chunk_13.wav,1,coughing_batch_2_coughconcat3_data_chunk_13.pt
coughing_batch_2_coughconcat3_data_chunk_14.wav,1,coughing_batch_2_coughconcat3_data_chunk_14.pt
coughing_batch_2_coughconcat3_data_chunk_2.wav,1,coughing_batch_2_coughconcat3_data_chunk_2.pt
coughing_batch_2_coughconcat3_data_chunk_3.wav,1,coughing_batch_2_coughconcat3_data_chunk_3.pt
coughing_batch_2_coughconcat3_data_chunk_4.wav,1,coughing_batch_2_coughconcat3_data_chunk_4.pt
coughing_batch_2_coughconcat3_data_chunk_5.wav,1,coughing_batch_2_coughconcat3_data_chunk_5.pt
coughing_batch_2_coughconcat3_data_chunk_6.wav,1,coughing_batch_2_coughconcat3_data_chunk_6.pt
coughing_batch_2_coughconcat3_data_chunk_7.wav,1,coughing_batch_2_coughconcat3_data_chunk_7.pt
coughing_batch_2_coughconcat3_data_chunk_8.wav,1,coughing_batch_2_coughconcat3_data_chunk_8.pt
coughing_batch_2_coughconcat3_data_chunk_9.wav,1,coughing_batch_2_coughconcat3_data_chunk_9.pt
coughing_batch_2_coughconcat4_data_chunk_1.wav,1,coughing_batch_2_coughconcat4_data_chunk_1.pt
coughing_batch_2_coughconcat4_data_chunk_10.wav,1,coughing_batch_2_coughconcat4_data_chunk_10.pt
coughing_batch_2_coughconcat4_data_chunk_11.wav,1,coughing_batch_2_coughconcat4_data_chunk_11.pt
coughing_batch_2_coughconcat4_data_chunk_12.wav,1,coughing_batch_2_coughconcat4_data_chunk_12.pt
coughing_batch_2_coughconcat4_data_chunk_13.wav,1,coughing_batch_2_coughconcat4_data_chunk_13.pt
coughing_batch_2_coughconcat4_data_chunk_14.wav,1,coughing_batch_2_coughconcat4_data_chunk_14.pt
coughing_batch_2_coughconcat4_data_chunk_2.wav,1,coughing_batch_2_coughconcat4_data_chunk_2.pt
coughing_batch_2_coughconcat4_data_chunk_3.wav,1,coughing_batch_2_coughconcat4_data_chunk_3.pt
coughing_batch_2_coughconcat4_data_chunk_4.wav,1,coughing_batch_2_coughconcat4_data_chunk_4.pt
coughing_batch_2_coughconcat4_data_chunk_5.wav,1,coughing_batch_2_coughconcat4_data_chunk_5.pt
coughing_batch_2_coughconcat4_data_chunk_6.wav,1,coughing_batch_2_coughconcat4_data_chunk_6.pt
coughing_batch_2_coughconcat4_data_chunk_7.wav,1,coughing_batch_2_coughconcat4_data_chunk_7.pt
coughing_batch_2_coughconcat4_data_chunk_8.wav,1,coughing_batch_2_coughconcat4_data_chunk_8.pt
coughing_batch_2_coughconcat4_data_chunk_9.wav,1,coughing_batch_2_coughconcat4_data_chunk_9.pt
coughing_batch_2_coughconcat5_data_chunk_1.wav,1,coughing_batch_2_coughconcat5_data_chunk_1.pt
coughing_batch_2_coughconcat5_data_chunk_10.wav,1,coughing_batch_2_coughconcat5_data_chunk_10.pt
coughing_batch_2_coughconcat5_data_chunk_11.wav,1,coughing_batch_2_coughconcat5_data_chunk_11.pt
coughing_batch_2_coughconcat5_data_chunk_12.wav,1,coughing_batch_2_coughconcat5_data_chunk_12.pt
coughing_batch_2_coughconcat5_data_chunk_2.wav,1,coughing_batch_2_coughconcat5_data_chunk_2.pt
coughing_batch_2_coughconcat5_data_chunk_3.wav,1,coughing_batch_2_coughconcat5_data_chunk_3.pt
coughing_batch_2_coughconcat5_data_chunk_4.wav,1,coughing_batch_2_coughconcat5_data_chunk_4.pt
coughing_batch_2_coughconcat5_data_chunk_5.wav,1,coughing_batch_2_coughconcat5_data_chunk_5.pt
coughing_batch_2_coughconcat5_data_chunk_6.wav,1,coughing_batch_2_coughconcat5_data_chunk_6.pt
coughing_batch_2_coughconcat5_data_chunk_7.wav,1,coughing_batch_2_coughconcat5_data_chunk_7.pt
coughing_batch_2_coughconcat5_data_chunk_8.wav,1,coughing_batch_2_coughconcat5_data_chunk_8.pt
coughing_batch_2_coughconcat5_data_chunk_9.wav,1,coughing_batch_2_coughconcat5_data_chunk_9.pt
coughing_batch_2_coughconcat6_data_chunk_1.wav,1,coughing_batch_2_coughconcat6_data_chunk_1.pt
coughing_batch_2_coughconcat6_data_chunk_10.wav,1,coughing_batch_2_coughconcat6_data_chunk_10.pt
coughing_batch_2_coughconcat6_data_chunk_11.wav,1,coughing_batch_2_coughconcat6_data_chunk_11.pt
coughing_batch_2_coughconcat6_data_chunk_12.wav,1,coughing_batch_2_coughconcat6_data_chunk_12.pt
coughing_batch_2_coughconcat6_data_chunk_2.wav,1,coughing_batch_2_coughconcat6_data_chunk_2.pt
coughing_batch_2_coughconcat6_data_chunk_3.wav,1,coughing_batch_2_coughconcat6_data_chunk_3.pt
coughing_batch_2_coughconcat6_data_chunk_4.wav,1,coughing_batch_2_coughconcat6_data_chunk_4.pt
coughing_batch_2_coughconcat6_data_chunk_5.wav,1,coughing_batch_2_coughconcat6_data_chunk_5.pt
coughing_batch_2_coughconcat6_data_chunk_6.wav,1,coughing_batch_2_coughconcat6_data_chunk_6.pt
coughing_batch_2_coughconcat6_data_chunk_7.wav,1,coughing_batch_2_coughconcat6_data_chunk_7.pt
coughing_batch_2_coughconcat6_data_chunk_8.wav,1,coughing_batch_2_coughconcat6_data_chunk_8.pt
coughing_batch_2_coughconcat6_data_chunk_9.wav,1,coughing_batch_2_coughconcat6_data_chunk_9.pt
coughing_batch_2_coughconcat7_data_chunk_1.wav,1,coughing_batch_2_coughconcat7_data_chunk_1.pt
coughing_batch_2_coughconcat7_data_chunk_10.wav,1,coughing_batch_2_coughconcat7_data_chunk_10.pt
coughing_batch_2_coughconcat7_data_chunk_11.wav,1,coughing_batch_2_coughconcat7_data_chunk_11.pt
coughing_batch_2_coughconcat7_data_chunk_12.wav,1,coughing_batch_2_coughconcat7_data_chunk_12.pt
coughing_batch_2_coughconcat7_data_chunk_13.wav,1,coughing_batch_2_coughconcat7_data_chunk_13.pt
coughing_batch_2_coughconcat7_data_chunk_2.wav,1,coughing_batch_2_coughconcat7_data_chunk_2.pt
coughing_batch_2_coughconcat7_data_chunk_3.wav,1,coughing_batch_2_coughconcat7_data_chunk_3.pt
coughing_batch_2_coughconcat7_data_chunk_4.wav,1,coughing_batch_2_coughconcat7_data_chunk_4.pt
coughing_batch_2_coughconcat7_data_chunk_5.wav,1,coughing_batch_2_coughconcat7_data_chunk_5.pt
coughing_batch_2_coughconcat7_data_chunk_6.wav,1,coughing_batch_2_coughconcat7_data_chunk_6.pt
coughing_batch_2_coughconcat7_data_chunk_7.wav,1,coughing_batch_2_coughconcat7_data_chunk_7.pt
coughing_batch_2_coughconcat7_data_chunk_8.wav,1,coughing_batch_2_coughconcat7_data_chunk_8.pt
coughing_batch_2_coughconcat7_data_chunk_9.wav,1,coughing_batch_2_coughconcat7_data_chunk_9.pt
coughing_batch_2_coughconcat9_data_chunk_1.wav,1,coughing_batch_2_coughconcat9_data_chunk_1.pt
coughing_batch_2_coughconcat9_data_chunk_10.wav,1,coughing_batch_2_coughconcat9_data_chunk_10.pt
coughing_batch_2_coughconcat9_data_chunk_11.wav,1,coughing_batch_2_coughconcat9_data_chunk_11.pt
coughing_batch_2_coughconcat9_data_chunk_12.wav,1,coughing_batch_2_coughconcat9_data_chunk_12.pt
coughing_batch_2_coughconcat9_data_chunk_2.wav,1,coughing_batch_2_coughconcat9_data_chunk_2.pt
coughing_batch_2_coughconcat9_data_chunk_3.wav,1,coughing_batch_2_coughconcat9_data_chunk_3.pt
coughing_batch_2_coughconcat9_data_chunk_4.wav,1,coughing_batch_2_coughconcat9_data_chunk_4.pt
coughing_batch_2_coughconcat9_data_chunk_5.wav,1,coughing_batch_2_coughconcat9_data_chunk_5.pt
coughing_batch_2_coughconcat9_data_chunk_6.wav,1,coughing_batch_2_coughconcat9_data_chunk_6.pt
coughing_batch_2_coughconcat9_data_chunk_7.wav,1,coughing_batch_2_coughconcat9_data_chunk_7.pt
coughing_batch_2_coughconcat9_data_chunk_8.wav,1,coughing_batch_2_coughconcat9_data_chunk_8.pt
coughing_batch_2_coughconcat9_data_chunk_9.wav,1,coughing_batch_2_coughconcat9_data_chunk_9.pt
coughing_mix0_cough_train_data_chunk_1.wav,1,coughing_mix0_cough_train_data_chunk_1.pt
coughing_mix0_cough_train_data_chunk_2.wav,1,coughing_mix0_cough_train_data_chunk_2.pt
coughing_mix0_cough_train_data_chunk_3.wav,1,coughing_mix0_cough_train_data_chunk_3.pt
coughing_mix0_cough_train_data_chunk_4.wav,1,coughing_mix0_cough_train_data_chunk_4.pt
coughing_mix0_cough_train_data_chunk_5.wav,1,coughing_mix0_cough_train_data_chunk_5.pt
coughing_mix0_cough_train_data_chunk_6.wav,1,coughing_mix0_cough_train_data_chunk_6.pt
coughing_mix0_cough_train_data_chunk_7.wav,1,coughing_mix0_cough_train_data_chunk_7.pt
coughing_mix0_cough_train_data_chunk_8.wav,1,coughing_mix0_cough_train_data_chunk_8.pt
coughing_mix2_cough_train_data_chunk_1.wav,1,coughing_mix2_cough_train_data_chunk_1.pt
coughing_mix2_cough_train_data_chunk_2.wav,1,coughing_mix2_cough_train_data_chunk_2.pt
coughing_mix3_cough_train_data_chunk_1.wav,1,coughing_mix3_cough_train_data_chunk_1.pt
coughing_mix3_cough_train_data_chunk_2.wav,1,coughing_mix3_cough_train_data_chunk_2.pt
coughing_mix4_cough_train_data_chunk_1.wav,1,coughing_mix4_cough_train_data_chunk_1.pt
coughing_mix4_cough_train_data_chunk_2.wav,1,coughing_mix4_cough_train_data_chunk_2.pt
coughing_spectorj__voice-request-33-sarcastic-coughing_data_chunk_1.wav,1,coughing_spectorj__voice-request-33-sarcastic-coughing_data_chunk_1.pt
coughing_spectorj__voice-request-33-sarcastic-coughing_data_chunk_10.wav,1,coughing_spectorj__voice-request-33-sarcastic-coughing_data_chunk_10.pt
coughing_spectorj__voice-request-33-sarcastic-coughing_data_chunk_11.wav,1,coughing_spectorj__voice-request-33-sarcastic-coughing_data_chunk_11.pt
coughing_spectorj__voice-request-33-sarcastic-coughing_data_chunk_12.wav,1,coughing_spectorj__voice-request-33-sarcastic-coughing_data_chunk_12.pt
coughing_spectorj__voice-request-33-sarcastic-coughing_data_chunk_2.wav,1,coughing_spectorj__voice-request-33-sarcastic-coughing_data_chunk_2.pt
coughing_spectorj__voice-request-33-sarcastic-coughing_data_chunk_3.wav,1,coughing_spectorj__voice-request-33-sarcastic-coughing_data_chunk_3.pt
coughing_spectorj__voice-request-33-sarcastic-coughing_data_chunk_4.wav,1,coughing_spectorj__voice-request-33-sarcastic-coughing_data_chunk_4.pt
coughing_spectorj__voice-request-33-sarcastic-coughing_data_chunk_5.wav,1,coughing_spectorj__voice-request-33-sarcastic-coughing_data_chunk_5.pt
coughing_spectorj__voice-request-33-sarcastic-coughing_data_chunk_6.wav,1,coughing_spectorj__voice-request-33-sarcastic-coughing_data_chunk_6.pt
coughing_spectorj__voice-request-33-sarcastic-coughing_data_chunk_7.wav,1,coughing_spectorj__voice-request-33-sarcastic-coughing_data_chunk_7.pt
coughing_spectorj__voice-request-33-sarcastic-coughing_data_chunk_8.wav,1,coughing_spectorj__voice-request-33-sarcastic-coughing_data_chunk_8.pt
coughing_spectorj__voice-request-33-sarcastic-coughing_data_chunk_9.wav,1,coughing_spectorj__voice-request-33-sarcastic-coughing_data_chunk_9.pt
d01e84ea-01a7-441e-8b90-2e11d0039171.wav,1,d01e84ea-01a7-441e-8b90-2e11d0039171.pt
d079511c-2d5b-48e7-8989-99a1b406525c.wav,1,d079511c-2d5b-48e7-8989-99a1b406525c.pt
d0c3fe0f-87b3-4046-af8d-1af654222791.wav,1,d0c3fe0f-87b3-4046-af8d-1af654222791.pt
d158afd2-d3ca-4290-92fc-d50e00de1864.wav,1,d158afd2-d3ca-4290-92fc-d50e00de1864.pt
d16b472c-5ba3-464e-a416-ae0db79faaea.wav,1,d16b472c-5ba3-464e-a416-ae0db79faaea.pt
d1b6e9c3-a2b7-4627-b88f-41ee2004bdaa.wav,1,d1b6e9c3-a2b7-4627-b88f-41ee2004bdaa.pt
d1fe39eb-be85-4f78-af6b-96c649d620a6.wav,1,d1fe39eb-be85-4f78-af6b-96c649d620a6.pt
d222550d-c707-4c66-97a6-bfb3b22ccdc6.wav,1,d222550d-c707-4c66-97a6-bfb3b22ccdc6.pt
d222f342-71d2-4d45-a183-556b16eda313.wav,1,d222f342-71d2-4d45-a183-556b16eda313.pt
d24291ca-9a94-4da0-8730-9316e6d748fc.wav,1,d24291ca-9a94-4da0-8730-9316e6d748fc.pt
d27e741d-a621-46f1-b121-c2ea3f8b8a94.wav,1,d27e741d-a621-46f1-b121-c2ea3f8b8a94.pt
d2a13309-8f0d-492c-a7de-b5be0c624b1c.wav,1,d2a13309-8f0d-492c-a7de-b5be0c624b1c.pt
d2a55629-24e2-4460-8a0a-b7065927ee07.wav,1,d2a55629-24e2-4460-8a0a-b7065927ee07.pt
d2b3f553-a983-400f-8eae-768074204c89.wav,1,d2b3f553-a983-400f-8eae-768074204c89.pt
d312b228-44d0-429c-bf4e-17752f24c2f5.wav,1,d312b228-44d0-429c-bf4e-17752f24c2f5.pt
d31afee3-f8d2-45df-aa1b-e7a44d8362ea.wav,1,d31afee3-f8d2-45df-aa1b-e7a44d8362ea.pt
d34ff028-dec4-4c24-883d-886280a74007.wav,1,d34ff028-dec4-4c24-883d-886280a74007.pt
d362ddfc-db3f-438a-9fc9-8ad851c171f0.wav,1,d362ddfc-db3f-438a-9fc9-8ad851c171f0.pt
d37376a7-a5b9-4312-bb89-b9abd84d90bc.wav,1,d37376a7-a5b9-4312-bb89-b9abd84d90bc.pt
d3f0c8e8-783e-48d1-8a4d-eb8dde284a2f.wav,1,d3f0c8e8-783e-48d1-8a4d-eb8dde284a2f.pt
d436261b-2665-489b-b375-e94cf3ec37f3.wav,1,d436261b-2665-489b-b375-e94cf3ec37f3.pt
d474b19c-bc88-4c58-8cfc-5bca2308077c.wav,1,d474b19c-bc88-4c58-8cfc-5bca2308077c.pt
d4798ef8-ebf1-40ec-aca1-dd8cbf37c866.wav,1,d4798ef8-ebf1-40ec-aca1-dd8cbf37c866.pt
d47bf241-509b-4530-9198-9977f3f25778.wav,1,d47bf241-509b-4530-9198-9977f3f25778.pt
d48cf075-83fd-4c6e-babe-2395496c9d7c.wav,1,d48cf075-83fd-4c6e-babe-2395496c9d7c.pt
d49515fe-fc99-41d7-90e6-d71ef748ba5c.wav,1,d49515fe-fc99-41d7-90e6-d71ef748ba5c.pt
d4a3b3e2-6501-4b8d-a33d-8d959d8c7339.wav,1,d4a3b3e2-6501-4b8d-a33d-8d959d8c7339.pt
d4ba64e5-d1ad-4ef3-a9b8-6957f056184e.wav,1,d4ba64e5-d1ad-4ef3-a9b8-6957f056184e.pt
d4f45b04-9a8c-4409-a91d-ee4da9e62393.wav,1,d4f45b04-9a8c-4409-a91d-ee4da9e62393.pt
d5072595-400f-4fae-b9bf-dcab9d95565e.wav,1,d5072595-400f-4fae-b9bf-dcab9d95565e.pt
d531dc4c-f8df-4c2d-83f1-8c69ba0f5858.wav,1,d531dc4c-f8df-4c2d-83f1-8c69ba0f5858.pt
d53917c8-72b0-4704-b1b3-7dbe93e9aee5.wav,1,d53917c8-72b0-4704-b1b3-7dbe93e9aee5.pt
d551a262-676b-4856-ae36-5b6334c6b586.wav,1,d551a262-676b-4856-ae36-5b6334c6b586.pt
d58ba266-8b3b-40ad-a7cb-390178fd15bb.wav,1,d58ba266-8b3b-40ad-a7cb-390178fd15bb.pt
d5bc4146-11f4-49f6-aa2f-101df203a07f.wav,1,d5bc4146-11f4-49f6-aa2f-101df203a07f.pt
d5e9a1af-2571-40f7-99c7-77cfe71657c5.wav,1,d5e9a1af-2571-40f7-99c7-77cfe71657c5.pt
d6317e4f-69e0-4b7d-a16c-d59ff4dfd52c.wav,1,d6317e4f-69e0-4b7d-a16c-d59ff4dfd52c.pt
d659e1a7-af7a-41f4-88d1-8951ab4f2a13.wav,1,d659e1a7-af7a-41f4-88d1-8951ab4f2a13.pt
d6612b70-9fbc-455f-8e70-306b2b05dd19.wav,1,d6612b70-9fbc-455f-8e70-306b2b05dd19.pt
d674483c-0d91-4e05-acd5-c4a3fc7d66ae.wav,1,d674483c-0d91-4e05-acd5-c4a3fc7d66ae.pt
d6bfe9f1-1354-4094-85dc-120078b9d4db.wav,1,d6bfe9f1-1354-4094-85dc-120078b9d4db.pt
d6cb0eaf-0e5b-4661-b240-7cc7d143d3b4.wav,1,d6cb0eaf-0e5b-4661-b240-7cc7d143d3b4.pt
d6f8521b-f2d5-42aa-a43b-591b5de0c196.wav,1,d6f8521b-f2d5-42aa-a43b-591b5de0c196.pt
d7117089-59be-42da-9227-cd7b70e80d9f.wav,1,d7117089-59be-42da-9227-cd7b70e80d9f.pt
d76d48e1-2464-4de4-bd50-470ff9d62b36.wav,1,d76d48e1-2464-4de4-bd50-470ff9d62b36.pt
d79c53ef-9cfd-4f6b-9b30-43b923168e5d.wav,1,d79c53ef-9cfd-4f6b-9b30-43b923168e5d.pt
d7bc0d2f-4ddc-4842-a4d4-93ef9ef7891d.wav,1,d7bc0d2f-4ddc-4842-a4d4-93ef9ef7891d.pt
d7f62f3f-d0bb-4482-b53a-1b8dbf27ae84.wav,1,d7f62f3f-d0bb-4482-b53a-1b8dbf27ae84.pt
d85a3b6c-b5ea-4cf3-a895-03cb69d38993.wav,1,d85a3b6c-b5ea-4cf3-a895-03cb69d38993.pt
d87944f6-80af-4b9e-ab61-b74e48c692bf.wav,1,d87944f6-80af-4b9e-ab61-b74e48c692bf.pt
d89232a8-8662-4904-a49e-49d60329543b.wav,1,d89232a8-8662-4904-a49e-49d60329543b.pt
d8b93526-f488-4224-8cea-1ed996daba9f.wav,1,d8b93526-f488-4224-8cea-1ed996daba9f.pt
d8ddab40-8685-4d45-9037-e99583266ab9.wav,1,d8ddab40-8685-4d45-9037-e99583266ab9.pt
d95f4c71-8afc-4a3f-b061-3c433b6e5261.wav,1,d95f4c71-8afc-4a3f-b061-3c433b6e5261.pt
d9737860-656a-4388-8bc0-dc359008a6ab.wav,1,d9737860-656a-4388-8bc0-dc359008a6ab.pt
d997353e-bfe7-4933-ab3d-44165a1a4318.wav,1,d997353e-bfe7-4933-ab3d-44165a1a4318.pt
d9bb69b5-897e-4eaf-9f43-2b1369c9e454.wav,1,d9bb69b5-897e-4eaf-9f43-2b1369c9e454.pt
d9c167aa-a99c-44ad-981e-aa5b18c9fb5c.wav,1,d9c167aa-a99c-44ad-981e-aa5b18c9fb5c.pt
d9dcbb55-86f2-4eb0-9938-9ab8b2784037.wav,1,d9dcbb55-86f2-4eb0-9938-9ab8b2784037.pt
d9f49d35-4f6b-494b-915b-0eb20d621a93.wav,1,d9f49d35-4f6b-494b-915b-0eb20d621a93.pt
da025e66-3296-4e91-a91b-ba9774949b6c.wav,1,da025e66-3296-4e91-a91b-ba9774949b6c.pt
da12594a-86a3-4d99-92e2-c0551e865eb9.wav,1,da12594a-86a3-4d99-92e2-c0551e865eb9.pt
da4fcf8c-5d5d-4012-a714-6aff091e9e9a.wav,1,da4fcf8c-5d5d-4012-a714-6aff091e9e9a.pt
da57ffab-5a24-4696-94a8-a07f797f1ed5.wav,1,da57ffab-5a24-4696-94a8-a07f797f1ed5.pt
da96c615-571f-41e9-96b3-32d528542dcc.wav,1,da96c615-571f-41e9-96b3-32d528542dcc.pt
db174c7d-8624-4248-8963-5512f3f7500e.wav,1,db174c7d-8624-4248-8963-5512f3f7500e.pt
db64ee39-b025-462e-a7f8-3ac27b636920.wav,1,db64ee39-b025-462e-a7f8-3ac27b636920.pt
dbd30671-1de1-429e-a57b-fcd49e0f01ce.wav,1,dbd30671-1de1-429e-a57b-fcd49e0f01ce.pt
dbd745c9-a033-4f67-b446-bad1bdf58e50.wav,1,dbd745c9-a033-4f67-b446-bad1bdf58e50.pt
dbdc2c77-dda9-42ae-868a-b545361fde50.wav,1,dbdc2c77-dda9-42ae-868a-b545361fde50.pt
dc34a926-970c-4893-9218-4b0c1f2248f6.wav,1,dc34a926-970c-4893-9218-4b0c1f2248f6.pt
dcd6359c-4fbc-44ea-93b0-f1da55eb3a75.wav,1,dcd6359c-4fbc-44ea-93b0-f1da55eb3a75.pt
dcfc95ba-b5a5-4c2f-9899-eb79953b8607.wav,1,dcfc95ba-b5a5-4c2f-9899-eb79953b8607.pt
dd367e6f-e87e-4271-bc87-383f51758801.wav,1,dd367e6f-e87e-4271-bc87-383f51758801.pt
dd876482-4ba2-4bb3-814f-5445e480e0ba.wav,1,dd876482-4ba2-4bb3-814f-5445e480e0ba.pt
ddc0f331-dd45-4ffa-a798-61b58146a701.wav,1,ddc0f331-dd45-4ffa-a798-61b58146a701.pt
de4e8e74-430d-4d28-b551-e6b5a5988f71.wav,1,de4e8e74-430d-4d28-b551-e6b5a5988f71.pt
dea176dc-0de5-4b4c-bfa2-ef80ffe96fec.wav,1,dea176dc-0de5-4b4c-bfa2-ef80ffe96fec.pt
debc14f1-b408-42ca-9bd7-125541720592.wav,1,debc14f1-b408-42ca-9bd7-125541720592.pt
debea7fc-99e5-42dd-8125-3714c23ee0e6.wav,1,debea7fc-99e5-42dd-8125-3714c23ee0e6.pt
ded8f478-50cf-45ec-ac6a-3922fb1ecb1a.wav,1,ded8f478-50cf-45ec-ac6a-3922fb1ecb1a.pt
df04e88c-9bbe-462f-bdb7-a980cbbd36db.wav,1,df04e88c-9bbe-462f-bdb7-a980cbbd36db.pt
df0f44f9-b53e-4026-97df-fc79794243aa.wav,1,df0f44f9-b53e-4026-97df-fc79794243aa.pt
df17949b-3eb0-45a5-801b-7a7f3985031e.wav,1,df17949b-3eb0-45a5-801b-7a7f3985031e.pt
df9c1dfe-867b-4326-ba31-c8fdfa8ece0e.wav,1,df9c1dfe-867b-4326-ba31-c8fdfa8ece0e.pt
e01a1e6b-2897-41b8-b789-e048f1acaad6.wav,1,e01a1e6b-2897-41b8-b789-e048f1acaad6.pt
e025e25c-be70-4d39-9431-f435be039ca2.wav,1,e025e25c-be70-4d39-9431-f435be039ca2.pt
